time,cg_disp,cg_pitch,tip_disp,CS1,CS2,CS3
2.7333866822429904,-0.00012809255134845995,-0.005276236429881897,0.014021030004322633,-0.00019192317342202494,-0.004229631575471573,-0.04248552817361667
2.736591121495327,-0.00013425041898429248,-0.0051584876965608695,0.016280526485089892,-0.00021685610668821019,-0.004531186773144381,-0.04513619752385493
2.7397955607476634,-0.00013956517285773664,-0.005007312633254184,0.01843034457707356,-0.00024038578732007103,-0.00480411939345132,-0.047504691851921445
2.743,-0.0001440073502088161,-0.004823809197275562,0.02045819378821796,-0.00026237362712917914,-0.005046876750994776,-0.049570119342218395
2.7462044392523364,-0.00014755312220804907,-0.004609612818032292,0.022353018469006072,-0.00028269068467314483,-0.00525809269554204,-0.05131610968686237
2.749408878504673,-0.0001501844071918311,-0.004366817013951983,0.02410489399000423,-0.00030121847679699345,-0.005436587546444821,-0.05273472310443447
2.7526133177570093,-0.00015188893504048325,-0.004097840558171828,0.025704828833047522,-0.00031784968916285014,-0.005581371249847819,-0.053826084880384824
2.755817757009346,-0.00015266025069940022,-0.0038052872329670255,0.02714458439316684,-0.00033248877452422685,-0.00569165230344956,-0.054593772863096066
2.7590221962616823,-0.00015249764752838364,-0.003491827331251011,0.02841659812243346,-0.00034505247279136,-0.005766850334261665,-0.05503904331098974
2.762226635514019,-0.00015140603700049718,-0.0031601035357209446,0.029514023460363782,-0.0003554703022680431,-0.00580660678229349,-0.055157902990078396
