time,cg_disp,cg_pitch,tip_disp
8.732096962616822,1.8402136233668425,-0.29910466693491616,-2.3297454763898537
8.735301401869158,1.839457210702494,-0.2986213638610573,-2.2761921672003274
8.738505841121494,1.8386653285318124,-0.29636084111473365,-2.2089452049681277
8.741710280373832,1.8378425812835473,-0.29233129929681245,-2.1283640961091614
8.744914719626168,1.8369937705102006,-0.2865514829654789,-2.0348887007032874
8.748119158878504,1.8361238669162656,-0.27905060030707807,-1.9290368537675506
8.75132359813084,1.835237981298092,-0.26986818033378535,-1.8114015158421715
8.754528037383178,1.8343413345649775,-0.25905386826735444,-1.6826474684485022
8.757732476635514,1.8334392270170505,-0.24666716013910753,-1.5435075727279517
8.76093691588785,1.8325370070604383,-0.23277707800423514,-1.3947786122185857
8.764141355140186,1.8316400395441121,-0.21746178753108786,-1.2373167432561474
8.767345794392524,1.8307536739055694,-0.20080816008005628,-1.0720325788848584
8.77055023364486,1.829883212314208,-0.18291128172757867,-0.8998859344174855
8.773754672897196,1.8290338780018174,-0.16387391201460186,-0.7218802648812851
8.776959112149532,1.8282107839690656,-0.14380589550219217,-0.5390568265138901
8.780163551401868,1.8274189022551686,-0.12282352949842341,-0.3524885962176006
8.783367990654206,1.8266630339551615,-0.10104889158043844,-0.16327398442893848
8.786572429906542,1.8259477801652781,-0.0786091307753587,0.027469621800089637
8.789776869158878,1.825277514031957,-0.05563572648540116,0.21861244759262258
8.792981308411214,1.8246563540739658,-0.0322637194471233,0.409019012101109
8.796185747663552,1.8240881389400438,-0.00863091920117312,0.5975548639578703
8.799390186915888,1.8235764037564035,0.01512290728594928,0.7830933304315718
8.802594626168224,1.8231243582094339,0.03885686106764382,0.9645222402106765
8.80579906542056,1.8227348664990368,0.062429745842370855,1.1407505797800057
8.809003504672898,1.8224104292873222,0.08570090679772879,1.3107150436332382
8.812207943925234,1.8221531677558793,0.1085310686773008,1.4733864390716536
8.81541238317757,1.821964809872641,0.13078316807392312,1.6277759070774291
8.818616822429906,1.8218466789565257,0.15232317498490355,1.7729409217182734
8.821821261682242,1.8217996846146434,0.17302089872456738,1.9079910317376634
8.82502570093458,1.821824316112966,0.19275077337395172,2.0320933094076796
8.828230140186916,1.821920638227065,0.21139261805488313,2.144477473361789
8.831434579439252,1.8220882896049186,0.2288323674463883,2.244440653972574
8.834639018691588,1.8223264836589277,0.24496276811709042,2.3313517718808745
8.837843457943926,1.8226340119893076,0.25968403642987614,2.404655502503792
8.841047897196262,1.8230092503259485,0.2729044739858565,2.4638758017350564
8.844252336448598,1.8234501669608434,0.2845410368131507,2.5086189705881963
8.847456775700934,1.82395433362827,0.2945198547704897,2.538576239207189
8.85066121495327,1.824518938775258,0.3027766979232668,2.55352585346681
8.853865654205608,1.8251408031504526,0.30925738695745075,2.5533346502907905
8.857070093457944,1.8258163976255248,0.3139181450222797,2.5379591108135573
8.86027453271028,1.8265418631497252,0.3167258887341509,2.507445883582879
8.863478971962616,1.8273130327252172,0.3176584564304362,2.46193177312748
8.866683411214954,1.828125455278456,0.3167047721318348,2.4016431923766324
8.86988785046729,1.8289744212912793,0.31386494405331966,2.32689508059948
8.873092289719626,1.8298549900444558,0.30915029689371193,2.2380892917125066
8.876296728971962,1.8307620183164666,0.30258333752856736,2.1357124609666345
8.8795011682243,1.8316901903711504,0.29419765412633897,2.0203333611530745
8.882705607476636,1.8326340490596917,0.28403774910029383,1.8925997625406106
8.885910046728972,1.8335880278552803,0.2721588066963565,1.7532348137572897
8.889114485981308,1.8345464836327077,0.2586263963992901,1.6030329637362088
8.892318925233644,1.8355037300001429,0.24351611371680676,1.4428554476384887
8.895523364485982,1.8364540709865018,0.2269131602738531,1.2736253623278448
8.898727803738318,1.8373918348851286,0.20891186551706495,1.0963223594832716
8.901932242990654,1.8383114080529819,0.1896151526901867,0.9119769867848434
8.90513668224299,1.8392072684642002,0.16913395209116375,0.721664709780133
